id,Exp,Site,Hole,Core,Type,Sect,Offset,value_1_gra,value_1_mad,value_2_mad,value_3_mad,value_4_mad,value_5_mad,value_6_mad,value_1_ms,value_1_ngr,value_1_pwl,value_1_rgb,value_2_rgb,value_3_rgb,value_1_rsc,value_2_rsc,value_3_rsc,lithology,cod_lit
270,362,u1480,e,1,h,2,135.6,1461.0,119.34,54.47,1425.42,649.68,2679.0,75.78,21.0,30104.7,1479.0,66.32,54.23,39.18,46.22,4.46,10.49,Calcareous-clay_claystone,3
271,362,u1480,e,1,h,2,135.68,1417.71,119.19,54.43,1425.85,650.36,2679.0,75.75,20.92,30031.79,1478.93,67.0,55.1,40.1,46.99,4.53,10.23,Calcareous-clay_claystone,3
272,362,u1480,e,1,h,2,136.68,1409.2,119.03,54.4,1426.28,651.05,2679.01,75.73,20.65,29953.0,1479.05,68.9,57.2,42.0,47.87,4.58,9.92,Calcareous-clay_claystone,3
273,362,u1480,e,1,h,2,137.5,1423.34,118.88,54.36,1426.71,651.74,2679.03,75.7,20.22,29869.07,1479.41,70.81,58.85,43.31,48.68,4.61,9.64,Calcareous-clay_claystone,3
274,362,u1480,e,1,h,2,137.68,1447.99,118.72,54.33,1427.14,652.42,2679.06,75.68,19.66,29780.75,1480.04,71.5,59.1,43.3,49.24,4.58,9.47,Calcareous-clay_claystone,3
275,362,u1480,e,1,h,2,138.1,1471.0,118.57,54.3,1427.57,653.11,2679.09,75.65,19.0,29688.77,1481.0,70.31,57.74,41.89,49.57,4.51,9.42,Calcareous-clay_claystone,3
276,362,u1480,e,1,h,2,138.68,1482.88,118.41,54.26,1428.01,653.8,2679.13,75.63,18.29,29593.86,1482.23,68.5,56.1,40.4,49.74,4.41,9.48,Calcareous-clay_claystone,3
277,362,u1480,e,1,h,3,0.5,1484.71,118.25,54.23,1428.44,654.49,2679.17,75.6,17.63,29496.77,1483.31,67.49,55.56,40.12,49.82,4.3,9.62,Calcareous-clay_claystone,3
278,362,u1480,e,1,h,3,1.5,1480.17,118.1,54.19,1428.88,655.18,2679.22,75.58,17.16,29398.25,1483.74,67.5,56.17,41.0,49.87,4.2,9.84,Calcareous-clay_claystone,3
279,362,u1480,e,1,h,3,2.0,1473.0,117.94,54.16,1429.31,655.88,2679.28,75.55,17.0,29299.01,1483.0,68.44,57.66,42.64,49.96,4.11,10.13,Calcareous-clay_claystone,3
280,362,u1480,e,1,h,3,2.5,1466.31,117.79,54.12,1429.75,656.57,2679.34,75.53,17.24,29199.82,1480.79,70.25,59.74,44.64,50.15,4.06,10.47,Calcareous-clay_claystone,3
281,362,u1480,e,1,h,3,3.5,1460.92,117.63,54.09,1430.19,657.26,2679.41,75.5,17.76,29101.39,1477.59,72.83,62.15,46.59,50.49,4.06,10.85,Calcareous-clay_claystone,3
282,362,u1480,e,1,h,3,3.68,1457.08,117.48,54.06,1430.63,657.96,2679.49,75.48,18.4,29004.48,1474.1,76.1,64.6,48.1,50.91,4.09,11.25,Calcareous-clay_claystone,3
283,362,u1480,e,1,h,3,4.5,1455.0,117.32,54.02,1431.07,658.65,2679.57,75.45,19.0,28909.83,1471.0,79.77,66.8,48.9,51.35,4.15,11.64,Calcareous-clay_claystone,3
284,362,u1480,e,1,h,3,4.68,1454.8,117.17,53.99,1431.52,659.35,2679.66,75.43,19.43,28818.16,1468.85,82.7,68.4,49.3,51.72,4.22,12.0,Calcareous-clay_claystone,3
285,362,u1480,e,1,h,3,5.0,1456.04,117.01,53.95,1431.96,660.04,2679.75,75.4,19.7,28730.23,1467.65,83.85,69.12,49.62,51.94,4.28,12.31,Calcareous-clay_claystone,3
286,362,u1480,e,1,h,3,5.5,1458.16,116.86,53.92,1432.4,660.74,2679.85,75.38,19.84,28646.76,1467.31,83.56,69.08,49.79,51.96,4.33,12.54,Calcareous-clay_claystone,3
287,362,u1480,e,1,h,3,5.68,1460.58,116.7,53.88,1432.85,661.44,2679.95,75.35,19.9,28568.5,1467.69,82.5,68.5,49.6,51.83,4.37,12.68,Calcareous-clay_claystone,3
288,362,u1480,e,1,h,3,6.5,1462.74,116.55,53.85,1433.29,662.13,2680.06,75.33,19.92,28496.2,1468.67,81.3,67.63,48.97,51.62,4.39,12.75,Calcareous-clay_claystone,3
